TIME,CH3
-0.00038672,0.16
-0.000386656,0.0799999
-0.000386368,0.16
-0.000386336,0.0799999
-0.000386208,0.16
-0.000386144,0.0799999
-0.00038512,0.16
-0.000385088,0.0799999
-0.000384512,0.16
-0.00038448,0.0799999
-0.000384128,0.16
-0.000384096,0.0799999
-0.000383808,0.16
-0.000383744,0.0799999
-0.000383648,0.16
-0.000383616,0.0799999
-0.000383488,0.16
-0.000383456,0.0799999
-0.000383136,0.16
-0.000383104,0.0799999
-0.000383008,0.16
-0.000382976,0.0799999
-0.00038256,0.16
-0.000382464,0.0799999
-0.000382304,0.16
-0.00038224,0.0799999
-0.000382016,0.16
-0.000381984,0.0799999
-0.000381792,0.16
-0.00038176,0.0799999
-0.000381632,0.16
-0.0003816,0.0799999
-0.000381568,0.16
-0.000381504,0.0799999
-0.000381376,0.16
-0.000381344,0.0799999
-0.00038128,0.16
-0.000381248,0.0799999
-0.000381088,0.16
-0.000381024,0.0799999
-0.0003808,0.16
-0.000380768,0.0799999
-0.000379616,0.16
-0.000379584,0.0799999
-0.000378976,0.16
-0.000378944,0.0799999
-0.000378912,0.16
-0.00037888,0.0799999
-0.000378816,0.16
-0.000378784,0.0799999
-0.000378528,0.16
-0.000378496,0.0799999
-0.0003784,0.16
-0.000378336,0.0799999
-0.000378048,0.16
-0.000378016,0.0799999
-0.000377696,0.16
-0.000377664,0.0799999
-0.000377216,0.16
-0.000377152,0.0799999
-0.00037712,0.16
-0.000377088,0.0799999
-0.000376704,0.16
-0.000376672,0.0799999
-0.000376448,0.16
-0.000376416,0.0799999
-0.00037632,0.16
-0.000376256,0.0799999
-0.000376064,0.16
-0.000376032,0.0799999
-0.000376,0.16
-0.000375936,0.0799999
-0.00037568,0.16
-0.000375648,0.0799999
-0.000375424,0.16
-0.000375392,0.0799999
-0.000374848,0.16
-0.000374784,0.0799999
-0.000374688,0.16
-0.000374656,0.0799999
-0.000374496,0.16
-0.000374464,0.0799999
-0.00037424,0.16
-0.000374208,0.0799999
-0.000374176,0.16
-0.000374144,0.0799999
-0.000374112,0.16
-0.00037408,0.0799999
-0.000372832,0.16
-0.0003728,0.0799999
-0.000372704,0.16
-0.000372672,0.0799999
-0.000372544,0.16
-0.000372512,0.0799999
-0.00037232,0.16
-0.000372288,0.0799999
-0.000371808,0.16
-0.000371776,0.0799999
-0.000371648,0.16
-0.000371616,0.0799999
-0.000371488,0.16
-0.000371456,0.0799999
-0.00037136,0.16
-0.000371328,0.0799999
-0.000370208,0.16
-0.000370176,0.0799999
-0.00036992,0.16
-0.000369888,0.0799999
-0.000369568,0.16
-0.000369536,0.0799999
-0.000369376,0.16
-0.000369344,0.0799999
-0.000369216,0.16
-0.000369184,0.0799999
-0.000369024,0.16
-0.000368992,0.0799999
-0.000368896,0.16
-0.000368864,0.0799999
-0.000368768,0.16
-0.000368704,0.0799999
-0.000368672,0.16
-0.00036864,0.0799999
-0.000368352,0.16
-0.00036832,0.0799999
-0.000368288,0.16
-0.000368224,0.0799999
-0.00036816,0.16
-0.000368128,0.0799999
-0.000368096,0.16
-0.000368064,0.0799999
-0.000368,0.16
